station_id,stationname,date,daytype,rides
40480,Cicero-Lake,10/29/2021,W,574
40480,Cicero-Lake,10/30/2021,A,406
40480,Cicero-Lake,10/31/2021,U,246
40490,Grand/Milwaukee,10/01/2021,W,"1,541"
40490,Grand/Milwaukee,10/02/2021,A,"1,110"
40490,Grand/Milwaukee,10/03/2021,U,944
40490,Grand/Milwaukee,10/04/2021,W,"1,134"
40490,Grand/Milwaukee,10/05/2021,W,"1,224"
40490,Grand/Milwaukee,10/06/2021,W,"1,295"
40490,Grand/Milwaukee,10/07/2021,W,"1,409"
40490,Grand/Milwaukee,10/08/2021,W,"1,564"
40490,Grand/Milwaukee,10/09/2021,A,"1,322"
40490,Grand/Milwaukee,10/10/2021,U,"1,217"
40490,Grand/Milwaukee,10/11/2021,W,"1,248"
40490,Grand/Milwaukee,10/12/2021,W,"1,418"
40490,Grand/Milwaukee,10/13/2021,W,"1,390"
40490,Grand/Milwaukee,10/14/2021,W,"1,488"
40490,Grand/Milwaukee,10/15/2021,W,"1,561"
40490,Grand/Milwaukee,10/16/2021,A,"1,295"
40490,Grand/Milwaukee,10/17/2021,U,"1,081"
40490,Grand/Milwaukee,10/18/2021,W,"1,166"
40490,Grand/Milwaukee,10/19/2021,W,"1,261"
40490,Grand/Milwaukee,10/20/2021,W,"1,295"
40490,Grand/Milwaukee,10/21/2021,W,"1,468"
40490,Grand/Milwaukee,10/22/2021,W,"1,471"
40490,Grand/Milwaukee,10/23/2021,A,"1,217"
40490,Grand/Milwaukee,10/24/2021,U,836
40490,Grand/Milwaukee,10/25/2021,W,"1,047"
40490,Grand/Milwaukee,10/26/2021,W,"1,224"
40490,Grand/Milwaukee,10/27/2021,W,"1,306"
40490,Grand/Milwaukee,10/28/2021,W,"1,510"
40490,Grand/Milwaukee,10/29/2021,W,"1,326"
40490,Grand/Milwaukee,10/30/2021,A,"1,038"
40490,Grand/Milwaukee,10/31/2021,U,847
40510,Garfield-South Elevated,10/01/2021,W,647
40510,Garfield-South Elevated,10/02/2021,A,431
40510,Garfield-South Elevated,10/03/2021,U,293
40510,Garfield-South Elevated,10/04/2021,W,530
40510,Garfield-South Elevated,10/05/2021,W,549
40510,Garfield-South Elevated,10/06/2021,W,588
40510,Garfield-South Elevated,10/07/2021,W,542
40510,Garfield-South Elevated,10/08/2021,W,655
40510,Garfield-South Elevated,10/09/2021,A,554
40510,Garfield-South Elevated,10/10/2021,U,443
40510,Garfield-South Elevated,10/11/2021,W,445
40510,Garfield-South Elevated,10/12/2021,W,500
40510,Garfield-South Elevated,10/13/2021,W,506
40510,Garfield-South Elevated,10/14/2021,W,535
40510,Garfield-South Elevated,10/15/2021,W,634
40510,Garfield-South Elevated,10/16/2021,A,474
40510,Garfield-South Elevated,10/17/2021,U,345
40510,Garfield-South Elevated,10/18/2021,W,555
40510,Garfield-South Elevated,10/19/2021,W,553
40510,Garfield-South Elevated,10/20/2021,W,576
40510,Garfield-South Elevated,10/21/2021,W,514
40510,Garfield-South Elevated,10/22/2021,W,638
40510,Garfield-South Elevated,10/23/2021,A,523
40510,Garfield-South Elevated,10/24/2021,U,265
40510,Garfield-South Elevated,10/25/2021,W,476
40510,Garfield-South Elevated,10/26/2021,W,604
40510,Garfield-South Elevated,10/27/2021,W,597
40510,Garfield-South Elevated,10/28/2021,W,502
40510,Garfield-South Elevated,10/29/2021,W,536
40510,Garfield-South Elevated,10/30/2021,A,404
40510,Garfield-South Elevated,10/31/2021,U,305
40520,Foster,10/01/2021,W,593
40520,Foster,10/02/2021,A,521
40520,Foster,10/03/2021,U,237
40520,Foster,10/04/2021,W,402
40520,Foster,10/05/2021,W,394
40520,Foster,10/06/2021,W,412
40520,Foster,10/07/2021,W,431
40520,Foster,10/08/2021,W,612
40520,Foster,10/09/2021,A,536
40520,Foster,10/10/2021,U,311
40520,Foster,10/11/2021,W,354
40520,Foster,10/12/2021,W,397
40520,Foster,10/13/2021,W,391
40520,Foster,10/14/2021,W,503
40520,Foster,10/15/2021,W,594
40520,Foster,10/16/2021,A,539
40520,Foster,10/17/2021,U,277
40520,Foster,10/18/2021,W,409
40520,Foster,10/19/2021,W,382
40520,Foster,10/20/2021,W,414
40520,Foster,10/21/2021,W,471
40520,Foster,10/22/2021,W,573
40520,Foster,10/23/2021,A,589
40520,Foster,10/24/2021,U,204
40520,Foster,10/25/2021,W,324
40520,Foster,10/26/2021,W,404
40520,Foster,10/27/2021,W,497
40520,Foster,10/28/2021,W,501
40520,Foster,10/29/2021,W,566
40520,Foster,10/30/2021,A,543
40520,Foster,10/31/2021,U,267
40530,Diversey,10/01/2021,W,"2,475"
40530,Diversey,10/02/2021,A,"1,764"
40530,Diversey,10/03/2021,U,"1,291"
40530,Diversey,10/04/2021,W,"2,188"
40530,Diversey,10/05/2021,W,"2,601"
40530,Diversey,10/06/2021,W,"2,422"
40530,Diversey,10/07/2021,W,"2,494"
40530,Diversey,10/08/2021,W,"2,440"
40530,Diversey,10/09/2021,A,"2,141"
40530,Diversey,10/10/2021,U,"2,283"
40530,Diversey,10/11/2021,W,"1,986"
40530,Diversey,10/12/2021,W,"2,617"
40530,Diversey,10/13/2021,W,"2,517"
40530,Diversey,10/14/2021,W,"2,665"
40530,Diversey,10/15/2021,W,"2,489"
40530,Diversey,10/16/2021,A,"1,842"
40530,Diversey,10/17/2021,U,"1,130"
40530,Diversey,10/18/2021,W,"2,281"
40530,Diversey,10/19/2021,W,"2,620"
40530,Diversey,10/20/2021,W,"2,506"
40530,Diversey,10/21/2021,W,"2,793"
40530,Diversey,10/22/2021,W,"2,465"
40530,Diversey,10/23/2021,A,"1,765"
40530,Diversey,10/24/2021,U,758
40530,Diversey,10/25/2021,W,"1,830"
40530,Diversey,10/26/2021,W,"2,652"
40530,Diversey,10/27/2021,W,"2,700"
40530,Diversey,10/28/2021,W,"2,790"
40530,Diversey,10/29/2021,W,"2,272"
40530,Diversey,10/30/2021,A,"1,990"
40530,Diversey,10/31/2021,U,"1,364"
40540,Wilson,10/01/2021,W,"4,680"
40540,Wilson,10/02/2021,A,"3,597"
40540,Wilson,10/03/2021,U,"2,456"
40540,Wilson,10/04/2021,W,"4,064"
40540,Wilson,10/05/2021,W,"4,298"
40540,Wilson,10/06/2021,W,"3,960"
40540,Wilson,10/07/2021,W,"4,344"
40540,Wilson,10/08/2021,W,"4,598"
40540,Wilson,10/09/2021,A,"3,519"
40540,Wilson,10/10/2021,U,"3,021"
40540,Wilson,10/11/2021,W,"3,444"
40540,Wilson,10/12/2021,W,"4,225"
40540,Wilson,10/13/2021,W,"4,286"
40540,Wilson,10/14/2021,W,"4,725"
40540,Wilson,10/15/2021,W,"4,486"
40540,Wilson,10/16/2021,A,"4,542"
40540,Wilson,10/17/2021,U,"2,785"
40540,Wilson,10/18/2021,W,"4,118"
40540,Wilson,10/19/2021,W,"4,282"
40540,Wilson,10/20/2021,W,"4,471"
40540,Wilson,10/21/2021,W,"4,306"
40540,Wilson,10/22/2021,W,"4,375"
40540,Wilson,10/23/2021,A,"3,802"
40540,Wilson,10/24/2021,U,"2,187"
40540,Wilson,10/25/2021,W,"3,737"
40540,Wilson,10/26/2021,W,"4,317"
40540,Wilson,10/27/2021,W,"4,631"
40540,Wilson,10/28/2021,W,"4,802"
40540,Wilson,10/29/2021,W,"4,216"
40540,Wilson,10/30/2021,A,"4,182"
40540,Wilson,10/31/2021,U,"2,803"
40550,Irving Park-O'Hare,10/01/2021,W,"2,119"
40550,Irving Park-O'Hare,10/02/2021,A,"1,216"
40550,Irving Park-O'Hare,10/03/2021,U,968
40550,Irving Park-O'Hare,10/04/2021,W,"1,879"
40550,Irving Park-O'Hare,10/05/2021,W,"1,914"
40550,Irving Park-O'Hare,10/06/2021,W,"2,024"
40550,Irving Park-O'Hare,10/07/2021,W,"2,035"
40550,Irving Park-O'Hare,10/08/2021,W,"2,125"
40550,Irving Park-O'Hare,10/09/2021,A,"1,342"
40550,Irving Park-O'Hare,10/10/2021,U,"1,194"
40550,Irving Park-O'Hare,10/11/2021,W,"1,598"
40550,Irving Park-O'Hare,10/12/2021,W,"1,966"
40550,Irving Park-O'Hare,10/13/2021,W,"2,029"
40550,Irving Park-O'Hare,10/14/2021,W,"2,123"
40550,Irving Park-O'Hare,10/15/2021,W,"2,097"
40550,Irving Park-O'Hare,10/16/2021,A,"1,307"
40550,Irving Park-O'Hare,10/17/2021,U,945
40550,Irving Park-O'Hare,10/18/2021,W,"1,898"
40550,Irving Park-O'Hare,10/19/2021,W,"2,070"
40550,Irving Park-O'Hare,10/20/2021,W,"2,040"
40550,Irving Park-O'Hare,10/21/2021,W,"2,114"
40550,Irving Park-O'Hare,10/22/2021,W,"2,171"
40550,Irving Park-O'Hare,10/23/2021,A,"1,316"
40550,Irving Park-O'Hare,10/24/2021,U,861
40550,Irving Park-O'Hare,10/25/2021,W,"1,747"
40550,Irving Park-O'Hare,10/26/2021,W,"1,994"
40550,Irving Park-O'Hare,10/27/2021,W,"2,013"
40550,Irving Park-O'Hare,10/28/2021,W,"2,085"
40550,Irving Park-O'Hare,10/29/2021,W,"2,011"
40550,Irving Park-O'Hare,10/30/2021,A,"1,221"
40550,Irving Park-O'Hare,10/31/2021,U,953
40560,Jackson/State,10/01/2021,W,"2,825"
40560,Jackson/State,10/02/2021,A,"2,260"
40560,Jackson/State,10/03/2021,U,"1,507"
40560,Jackson/State,10/04/2021,W,"4,139"
40560,Jackson/State,10/05/2021,W,"4,231"
40560,Jackson/State,10/06/2021,W,"4,082"
40560,Jackson/State,10/07/2021,W,"3,922"
40560,Jackson/State,10/08/2021,W,"2,810"
40560,Jackson/State,10/09/2021,A,"2,593"
40560,Jackson/State,10/10/2021,U,"7,519"
40560,Jackson/State,10/11/2021,W,"3,912"
40560,Jackson/State,10/12/2021,W,"4,382"
40560,Jackson/State,10/13/2021,W,"4,279"
40560,Jackson/State,10/14/2021,W,"4,032"
40560,Jackson/State,10/15/2021,W,"2,925"
40560,Jackson/State,10/16/2021,A,"2,232"
40560,Jackson/State,10/17/2021,U,"1,733"
40560,Jackson/State,10/18/2021,W,"3,898"
40560,Jackson/State,10/19/2021,W,"4,091"
40560,Jackson/State,10/20/2021,W,"4,054"
40560,Jackson/State,10/21/2021,W,"3,919"
40560,Jackson/State,10/22/2021,W,"2,613"
40560,Jackson/State,10/23/2021,A,"2,067"
40560,Jackson/State,10/24/2021,U,"1,222"
40560,Jackson/State,10/25/2021,W,"3,496"
40560,Jackson/State,10/26/2021,W,"4,084"
40560,Jackson/State,10/27/2021,W,"4,182"
40560,Jackson/State,10/28/2021,W,"3,970"
40560,Jackson/State,10/29/2021,W,"2,846"
40560,Jackson/State,10/30/2021,A,"2,280"
40560,Jackson/State,10/31/2021,U,"1,541"
40570,California/Milwaukee,10/01/2021,W,"2,588"
40570,California/Milwaukee,10/02/2021,A,"1,741"
40570,California/Milwaukee,10/03/2021,U,"1,195"
40570,California/Milwaukee,10/04/2021,W,"2,060"
40570,California/Milwaukee,10/05/2021,W,"2,358"
40570,California/Milwaukee,10/06/2021,W,"2,419"
40570,California/Milwaukee,10/07/2021,W,"2,361"
40570,California/Milwaukee,10/08/2021,W,"2,574"
40570,California/Milwaukee,10/09/2021,A,"2,186"
40570,California/Milwaukee,10/10/2021,U,"1,905"
40570,California/Milwaukee,10/11/2021,W,"1,789"
40570,California/Milwaukee,10/12/2021,W,"2,425"
40570,California/Milwaukee,10/13/2021,W,"2,360"
40570,California/Milwaukee,10/14/2021,W,"2,591"
40570,California/Milwaukee,10/15/2021,W,"2,472"
40570,California/Milwaukee,10/16/2021,A,"1,947"
40570,California/Milwaukee,10/17/2021,U,"1,295"
40570,California/Milwaukee,10/18/2021,W,"2,144"
40570,California/Milwaukee,10/19/2021,W,"2,387"
40570,California/Milwaukee,10/20/2021,W,"2,420"
40570,California/Milwaukee,10/21/2021,W,"2,549"
40570,California/Milwaukee,10/22/2021,W,"2,502"
40570,California/Milwaukee,10/23/2021,A,"1,959"
40570,California/Milwaukee,10/24/2021,U,978
40600,Kostner,10/14/2021,W,244
40570,California/Milwaukee,10/25/2021,W,"1,815"
40570,California/Milwaukee,10/26/2021,W,"2,256"
40570,California/Milwaukee,10/27/2021,W,"2,430"
40570,California/Milwaukee,10/28/2021,W,"2,444"
40570,California/Milwaukee,10/29/2021,W,"2,267"
40570,California/Milwaukee,10/30/2021,A,"1,770"
40570,California/Milwaukee,10/31/2021,U,"1,331"
40580,54th/Cermak,10/01/2021,W,"1,373"
40580,54th/Cermak,10/02/2021,A,834
40580,54th/Cermak,10/03/2021,U,642
40580,54th/Cermak,10/04/2021,W,"1,271"
40580,54th/Cermak,10/05/2021,W,"1,382"
40580,54th/Cermak,10/06/2021,W,"1,361"
40580,54th/Cermak,10/07/2021,W,"1,319"
40580,54th/Cermak,10/08/2021,W,"1,420"
40580,54th/Cermak,10/09/2021,A,810
40580,54th/Cermak,10/10/2021,U,673
40580,54th/Cermak,10/11/2021,W,"1,120"
40580,54th/Cermak,10/12/2021,W,"1,386"
40580,54th/Cermak,10/13/2021,W,"1,429"
40580,54th/Cermak,10/14/2021,W,"1,409"
40580,54th/Cermak,10/15/2021,W,"1,403"
40580,54th/Cermak,10/16/2021,A,835
40580,54th/Cermak,10/17/2021,U,597
40580,54th/Cermak,10/18/2021,W,"1,233"
40580,54th/Cermak,10/19/2021,W,"1,354"
40580,54th/Cermak,10/20/2021,W,"1,350"
40580,54th/Cermak,10/21/2021,W,"1,361"
40580,54th/Cermak,10/22/2021,W,"1,384"
40580,54th/Cermak,10/23/2021,A,798
40580,54th/Cermak,10/24/2021,U,494
40580,54th/Cermak,10/25/2021,W,"1,133"
40580,54th/Cermak,10/26/2021,W,"1,395"
40580,54th/Cermak,10/27/2021,W,"1,327"
40580,54th/Cermak,10/28/2021,W,"1,288"
40580,54th/Cermak,10/29/2021,W,"1,234"
40580,54th/Cermak,10/30/2021,A,787
40580,54th/Cermak,10/31/2021,U,580
40590,Damen/Milwaukee,10/01/2021,W,"3,155"
40590,Damen/Milwaukee,10/02/2021,A,"2,573"
40590,Damen/Milwaukee,10/03/2021,U,"1,871"
40590,Damen/Milwaukee,10/04/2021,W,"2,411"
40590,Damen/Milwaukee,10/05/2021,W,"2,523"
40590,Damen/Milwaukee,10/06/2021,W,"2,694"
40590,Damen/Milwaukee,10/07/2021,W,"2,763"
40590,Damen/Milwaukee,10/08/2021,W,"3,151"
40590,Damen/Milwaukee,10/09/2021,A,"3,288"
40590,Damen/Milwaukee,10/10/2021,U,"2,650"
40590,Damen/Milwaukee,10/11/2021,W,"2,299"
40590,Damen/Milwaukee,10/12/2021,W,"2,872"
40590,Damen/Milwaukee,10/13/2021,W,"2,858"
40590,Damen/Milwaukee,10/14/2021,W,"2,983"
40590,Damen/Milwaukee,10/15/2021,W,"3,115"
40590,Damen/Milwaukee,10/16/2021,A,"2,976"
40590,Damen/Milwaukee,10/17/2021,U,"2,204"
40590,Damen/Milwaukee,10/18/2021,W,"2,651"
40590,Damen/Milwaukee,10/19/2021,W,"2,866"
40590,Damen/Milwaukee,10/20/2021,W,"2,923"
40590,Damen/Milwaukee,10/21/2021,W,"2,888"
40590,Damen/Milwaukee,10/22/2021,W,"3,204"
40590,Damen/Milwaukee,10/23/2021,A,"2,991"
40590,Damen/Milwaukee,10/24/2021,U,"1,595"
40590,Damen/Milwaukee,10/25/2021,W,"2,062"
40590,Damen/Milwaukee,10/26/2021,W,"2,637"
40590,Damen/Milwaukee,10/27/2021,W,"2,854"
40590,Damen/Milwaukee,10/28/2021,W,"2,864"
40590,Damen/Milwaukee,10/29/2021,W,"2,718"
40590,Damen/Milwaukee,10/30/2021,A,"2,633"
40590,Damen/Milwaukee,10/31/2021,U,"2,127"
40600,Kostner,10/01/2021,W,241
40600,Kostner,10/02/2021,A,132
40600,Kostner,10/03/2021,U,102
40600,Kostner,10/04/2021,W,204
40600,Kostner,10/05/2021,W,237
40600,Kostner,10/06/2021,W,254
40600,Kostner,10/07/2021,W,237
40600,Kostner,10/08/2021,W,219
40600,Kostner,10/09/2021,A,141
40600,Kostner,10/10/2021,U,114
40600,Kostner,10/11/2021,W,178
40600,Kostner,10/12/2021,W,237
40600,Kostner,10/13/2021,W,247
40600,Kostner,10/15/2021,W,218
40600,Kostner,10/16/2021,A,145
40600,Kostner,10/17/2021,U,112
40600,Kostner,10/18/2021,W,229
40600,Kostner,10/19/2021,W,239
40600,Kostner,10/20/2021,W,244
40600,Kostner,10/21/2021,W,247
40600,Kostner,10/22/2021,W,241
40600,Kostner,10/23/2021,A,136
40600,Kostner,10/24/2021,U,83
40600,Kostner,10/25/2021,W,216
40600,Kostner,10/26/2021,W,266
40600,Kostner,10/27/2021,W,269
40600,Kostner,10/28/2021,W,247
40600,Kostner,10/29/2021,W,218
40600,Kostner,10/30/2021,A,167
40600,Kostner,10/31/2021,U,92
40610,Ridgeland,10/01/2021,W,453
40610,Ridgeland,10/02/2021,A,338
40610,Ridgeland,10/03/2021,U,230
40610,Ridgeland,10/04/2021,W,459
40610,Ridgeland,10/05/2021,W,495
40610,Ridgeland,10/06/2021,W,526
40610,Ridgeland,10/07/2021,W,564
40610,Ridgeland,10/08/2021,W,458
40610,Ridgeland,10/09/2021,A,347
40610,Ridgeland,10/10/2021,U,304
40610,Ridgeland,10/11/2021,W,327
40610,Ridgeland,10/12/2021,W,536
40610,Ridgeland,10/13/2021,W,510
40610,Ridgeland,10/14/2021,W,569
40610,Ridgeland,10/15/2021,W,475
40610,Ridgeland,10/16/2021,A,266
40610,Ridgeland,10/17/2021,U,223
40610,Ridgeland,10/18/2021,W,476
40610,Ridgeland,10/19/2021,W,667
40610,Ridgeland,10/20/2021,W,506
40610,Ridgeland,10/21/2021,W,482
40610,Ridgeland,10/22/2021,W,488
40610,Ridgeland,10/23/2021,A,327
40610,Ridgeland,10/24/2021,U,165
40610,Ridgeland,10/25/2021,W,424
40610,Ridgeland,10/26/2021,W,517
40610,Ridgeland,10/27/2021,W,493
40610,Ridgeland,10/28/2021,W,510
40610,Ridgeland,10/29/2021,W,383
40610,Ridgeland,10/30/2021,A,284
40610,Ridgeland,10/31/2021,U,213
40630,Clark/Division,10/01/2021,W,"4,848"
40630,Clark/Division,10/02/2021,A,"4,163"
40630,Clark/Division,10/03/2021,U,"3,215"
40630,Clark/Division,10/04/2021,W,"3,687"
40630,Clark/Division,10/05/2021,W,"4,040"
40630,Clark/Division,10/06/2021,W,"4,017"
40630,Clark/Division,10/07/2021,W,"4,329"
40630,Clark/Division,10/08/2021,W,"4,870"
40630,Clark/Division,10/09/2021,A,"4,710"
40630,Clark/Division,10/10/2021,U,"7,448"
40630,Clark/Division,10/11/2021,W,"3,217"
40630,Clark/Division,10/12/2021,W,"4,513"
40630,Clark/Division,10/13/2021,W,"4,109"
40630,Clark/Division,10/14/2021,W,"4,362"
40630,Clark/Division,10/15/2021,W,"4,623"
40630,Clark/Division,10/16/2021,A,"4,724"
40630,Clark/Division,10/17/2021,U,"3,450"
40630,Clark/Division,10/18/2021,W,"3,708"
40630,Clark/Division,10/19/2021,W,"4,179"
40630,Clark/Division,10/20/2021,W,"4,138"
40630,Clark/Division,10/21/2021,W,"4,304"
40630,Clark/Division,10/22/2021,W,"4,588"
40630,Clark/Division,10/23/2021,A,"4,023"
40630,Clark/Division,10/24/2021,U,"2,533"
40630,Clark/Division,10/25/2021,W,"3,465"
40630,Clark/Division,10/26/2021,W,"4,137"
40630,Clark/Division,10/27/2021,W,"4,328"
40630,Clark/Division,10/28/2021,W,"4,371"
40630,Clark/Division,10/29/2021,W,"4,256"
40630,Clark/Division,10/30/2021,A,"4,382"
40630,Clark/Division,10/31/2021,U,"3,144"
40650,North/Clybourn,10/01/2021,W,"2,813"
40650,North/Clybourn,10/02/2021,A,"2,434"
40650,North/Clybourn,10/03/2021,U,"1,782"
40650,North/Clybourn,10/04/2021,W,"2,388"
40650,North/Clybourn,10/05/2021,W,"2,480"
40650,North/Clybourn,10/06/2021,W,"2,371"
40650,North/Clybourn,10/07/2021,W,"2,633"
40650,North/Clybourn,10/08/2021,W,"2,736"
40650,North/Clybourn,10/09/2021,A,"2,602"
40650,North/Clybourn,10/10/2021,U,"2,649"
40650,North/Clybourn,10/11/2021,W,"2,023"
40650,North/Clybourn,10/12/2021,W,"2,617"
40650,North/Clybourn,10/13/2021,W,"2,523"
40650,North/Clybourn,10/14/2021,W,"2,643"
40650,North/Clybourn,10/15/2021,W,"2,729"
40650,North/Clybourn,10/16/2021,A,"2,845"
40650,North/Clybourn,10/17/2021,U,"1,968"
40650,North/Clybourn,10/18/2021,W,"2,143"
40650,North/Clybourn,10/19/2021,W,"2,401"
40650,North/Clybourn,10/20/2021,W,"2,459"
40650,North/Clybourn,10/21/2021,W,"2,537"
40650,North/Clybourn,10/22/2021,W,"2,623"
40650,North/Clybourn,10/23/2021,A,"2,541"
40650,North/Clybourn,10/24/2021,U,"1,380"
40650,North/Clybourn,10/25/2021,W,"2,097"
40650,North/Clybourn,10/26/2021,W,"2,615"
40650,North/Clybourn,10/27/2021,W,"2,663"
40650,North/Clybourn,10/28/2021,W,"2,665"
40650,North/Clybourn,10/29/2021,W,"2,743"
40650,North/Clybourn,10/30/2021,A,"2,625"
40650,North/Clybourn,10/31/2021,U,"1,969"
40660,Armitage,10/01/2021,W,"2,332"
40660,Armitage,10/02/2021,A,"1,594"
40660,Armitage,10/03/2021,U,"1,015"
40660,Armitage,10/04/2021,W,"2,050"
40660,Armitage,10/05/2021,W,"2,214"
40660,Armitage,10/06/2021,W,"2,255"
40660,Armitage,10/07/2021,W,"2,242"
40660,Armitage,10/08/2021,W,"2,253"
40660,Armitage,10/09/2021,A,"1,858"
40660,Armitage,10/10/2021,U,"1,534"
40660,Armitage,10/11/2021,W,"1,376"
40660,Armitage,10/12/2021,W,"2,237"
40660,Armitage,10/13/2021,W,"2,247"
40660,Armitage,10/14/2021,W,"2,337"
40660,Armitage,10/15/2021,W,"2,445"
40660,Armitage,10/16/2021,A,"1,710"
40660,Armitage,10/17/2021,U,964
40660,Armitage,10/18/2021,W,"2,051"
40660,Armitage,10/19/2021,W,"2,278"
40660,Armitage,10/20/2021,W,"2,322"
40660,Armitage,10/21/2021,W,"2,386"
40660,Armitage,10/22/2021,W,"2,287"
40660,Armitage,10/23/2021,A,"1,441"
40660,Armitage,10/24/2021,U,601
40660,Armitage,10/25/2021,W,"1,802"
40660,Armitage,10/26/2021,W,"2,178"
40660,Armitage,10/27/2021,W,"2,386"
40660,Armitage,10/28/2021,W,"2,335"
40660,Armitage,10/29/2021,W,"2,373"
40660,Armitage,10/30/2021,A,"1,670"
40660,Armitage,10/31/2021,U,991
40670,Western/Milwaukee,10/01/2021,W,"2,508"
40670,Western/Milwaukee,10/02/2021,A,"1,523"
40670,Western/Milwaukee,10/03/2021,U,"1,091"
40670,Western/Milwaukee,10/04/2021,W,"2,006"
40670,Western/Milwaukee,10/05/2021,W,"2,220"
40670,Western/Milwaukee,10/06/2021,W,"2,276"
40670,Western/Milwaukee,10/07/2021,W,"2,451"
40670,Western/Milwaukee,10/08/2021,W,"2,434"
40670,Western/Milwaukee,10/09/2021,A,"1,896"
40670,Western/Milwaukee,10/10/2021,U,"1,760"
40670,Western/Milwaukee,10/11/2021,W,"1,770"
40670,Western/Milwaukee,10/12/2021,W,"2,426"
40670,Western/Milwaukee,10/13/2021,W,"2,391"
40670,Western/Milwaukee,10/14/2021,W,"2,546"
40670,Western/Milwaukee,10/15/2021,W,"2,421"
40670,Western/Milwaukee,10/16/2021,A,"1,736"
40670,Western/Milwaukee,10/17/2021,U,"1,361"
40670,Western/Milwaukee,10/18/2021,W,"2,049"
40670,Western/Milwaukee,10/19/2021,W,"2,316"
40670,Western/Milwaukee,10/20/2021,W,"2,376"
40670,Western/Milwaukee,10/21/2021,W,"2,692"
40670,Western/Milwaukee,10/22/2021,W,"2,639"
40670,Western/Milwaukee,10/23/2021,A,"1,681"
40670,Western/Milwaukee,10/24/2021,U,"1,016"
40670,Western/Milwaukee,10/25/2021,W,"1,836"
40670,Western/Milwaukee,10/26/2021,W,"2,321"
40670,Western/Milwaukee,10/27/2021,W,"2,448"
40670,Western/Milwaukee,10/28/2021,W,"2,518"
40670,Western/Milwaukee,10/29/2021,W,"2,176"
40670,Western/Milwaukee,10/30/2021,A,"1,593"
40670,Western/Milwaukee,10/31/2021,U,"1,172"
40680,Adams/Wabash,10/01/2021,W,"2,928"
40680,Adams/Wabash,10/02/2021,A,"1,856"
40680,Adams/Wabash,10/03/2021,U,"1,442"
40680,Adams/Wabash,10/04/2021,W,"3,426"
40680,Adams/Wabash,10/05/2021,W,"3,516"
40680,Adams/Wabash,10/06/2021,W,"3,627"
40680,Adams/Wabash,10/07/2021,W,"3,633"
40680,Adams/Wabash,10/08/2021,W,"3,350"
40680,Adams/Wabash,10/09/2021,A,"2,715"
40680,Adams/Wabash,10/10/2021,U,"6,006"
40680,Adams/Wabash,10/11/2021,W,"3,589"
40680,Adams/Wabash,10/12/2021,W,"3,685"
40680,Adams/Wabash,10/13/2021,W,"3,706"
40680,Adams/Wabash,10/14/2021,W,"3,710"
40680,Adams/Wabash,10/15/2021,W,"3,113"
40680,Adams/Wabash,10/16/2021,A,"1,960"
40680,Adams/Wabash,10/17/2021,U,"1,429"
40680,Adams/Wabash,10/18/2021,W,"3,723"
40680,Adams/Wabash,10/19/2021,W,"3,621"
40680,Adams/Wabash,10/20/2021,W,"3,609"
40680,Adams/Wabash,10/21/2021,W,"3,510"
40680,Adams/Wabash,10/22/2021,W,"2,846"
40680,Adams/Wabash,10/23/2021,A,"1,673"
40680,Adams/Wabash,10/24/2021,U,"1,076"
40680,Adams/Wabash,10/25/2021,W,"3,200"
40680,Adams/Wabash,10/26/2021,W,"3,575"
40680,Adams/Wabash,10/27/2021,W,"3,557"
40680,Adams/Wabash,10/28/2021,W,"3,642"
40680,Adams/Wabash,10/29/2021,W,"2,758"
40680,Adams/Wabash,10/30/2021,A,"1,750"
40680,Adams/Wabash,10/31/2021,U,"1,213"
40690,Dempster,10/01/2021,W,424
40690,Dempster,10/02/2021,A,381
40690,Dempster,10/03/2021,U,296
40690,Dempster,10/04/2021,W,330
40690,Dempster,10/05/2021,W,402
40690,Dempster,10/06/2021,W,349
40690,Dempster,10/07/2021,W,366
40690,Dempster,10/08/2021,W,429
40690,Dempster,10/09/2021,A,389
40690,Dempster,10/10/2021,U,308
40690,Dempster,10/11/2021,W,336
40690,Dempster,10/12/2021,W,357
40690,Dempster,10/13/2021,W,370
40690,Dempster,10/14/2021,W,372
40690,Dempster,10/15/2021,W,408
40690,Dempster,10/16/2021,A,470
40690,Dempster,10/17/2021,U,321
40690,Dempster,10/18/2021,W,342
40690,Dempster,10/19/2021,W,380
40690,Dempster,10/20/2021,W,341
40690,Dempster,10/21/2021,W,395
40690,Dempster,10/22/2021,W,431
40690,Dempster,10/23/2021,A,409
40690,Dempster,10/24/2021,U,249
40690,Dempster,10/25/2021,W,350
40690,Dempster,10/26/2021,W,372
40690,Dempster,10/27/2021,W,353
40690,Dempster,10/28/2021,W,345
40690,Dempster,10/29/2021,W,390
40690,Dempster,10/30/2021,A,479
40690,Dempster,10/31/2021,U,269
40700,Laramie,10/01/2021,W,556
40700,Laramie,10/02/2021,A,322
40700,Laramie,10/03/2021,U,227
40700,Laramie,10/04/2021,W,490
40700,Laramie,10/05/2021,W,572
40700,Laramie,10/06/2021,W,618
40700,Laramie,10/07/2021,W,566
40700,Laramie,10/08/2021,W,573
40700,Laramie,10/09/2021,A,360
40700,Laramie,10/10/2021,U,246
40700,Laramie,10/11/2021,W,379
40700,Laramie,10/12/2021,W,598
40700,Laramie,10/13/2021,W,570
40700,Laramie,10/14/2021,W,537
